title,Course,level,Duration_Total,RedPercent,Density_av,Density_high20,Density_low20,Density_max,Density_min,SeenVel_rootav,SeenVel_change,SeenVel_change_time,ComplexWeighyDiff
âƒç’ÇË,Oni,6,129.3617021276583,0.7581967213114754,4.207536764705928,5.659007352941238,2.462316176470615,9.4,0.5222222222222221,141.00000000000003,0,0,3.040710787557341
ìVëÃäœë™,Oni,6,89.81595092024533,0.7192118226600985,4.846916299559475,6.163362701908962,3.8895007342143937,10.866666666666667,1.3583333333333334,163.00000000000003,0,0,3.17355501911328
§ﬂ±°HIGH¬Ω§—°Ù°Ù,Oni,7,126.72000000000163,0.5419354838709678,5.153180153180088,5.589806822852372,4.726674886970756,8.333333333333334,1.0416666666666667,125.0,0,0,3.672079690062521
ãCÇ‹ÇÆÇÍ?É}?ÉeÉBÉbÉN,Oni,6,111.19320169977159,0.5964912280701754,4.405038606770806,5.743984763462202,3.2897367281647156,11.333566666666668,0.6296425925925928,169.97467591403137,0.017963695371653987,0.29176765208859284,3.3323156291838325
çg,Oni,9,152.01535508636888,0.6316316316316316,6.914335106383147,7.794215425532104,6.235372340425683,10.42,1.7366666666666666,156.3,0,0,4.501962753712002
ëfíºÇ…Ç»ÇÍÇΩÇÁ,Oni,3,105.30612244897895,0.5300751879699248,2.717948717948735,3.5384615384615605,1.3333333333333417,6.533333333333333,0.4083333333333333,97.99999999999986,0,0,2.653558056721462
„µípêS,Oni,7,103.78378378378517,0.6040609137055838,4.196536796536736,5.620253164556882,3.0182841068916586,9.866666666666665,0.44848484848484854,148.0000000000006,0,0,3.4250812393195735
≠i,Oni,6,106.87494277086063,0.599388379204893,3.4008170262515436,4.539009712351716,2.1686379736791537,8.533333333333333,0.2847168086483036,128.00020982327197,0.0052295347900075395,0.37466388648460447,2.792883947955398
ÈÅ•„Åã,Oni,5,118.5714285714298,0.6449511400651465,2.6121951219511925,3.030487804878017,2.006097560975589,5.6,0.22400000000000045,84.00000000000072,0,0,2.4353728450101597
ª»™e≈KπD999,Oni,6,109.00763358778707,0.5732009925558312,3.9447191011235634,4.746376811594166,3.4173913043477993,8.733333333333334,0.48518518518518516,131.00000000000028,0,0,3.0088825249182
È¢®„Å´„Å™„Çä„Åü„ÅÑ,Oni,7,87.07964601769878,0.43986254295532645,3.4422268907563054,4.968302658486724,2.0219836400818063,7.533333333333332,0.31388888888888916,113.00000000000078,0,0,2.994862643237396
Ç¢Ç ÇÃÇ®Ç‹ÇÌÇËÇ≥ÇÒ,Oni,6,87.85714285714234,0.4634146341463415,3.9636363636363887,5.151515151515183,2.3030303030303174,7.466666666666667,0.1866666666666667,151.83697154011494,1.0,0.04912280701754401,3.036439617073547
Ç‡ÇËÇÃÇ≠Ç‹Ç≥ÇÒ,Oni,1,106.0,0.6548223350253807,1.9310344827586208,2.2660098522167487,1.6748768472906403,4.0,0.4,120.00000000000003,0,0,1.658851889115273
Ç‡ÇËÇÃÇ≠Ç‹Ç≥ÇÒ,Oni,9,106.0,0.5168738898756661,5.536945812807882,6.354679802955665,4.679802955665025,8.0,2.0,324.0111691862233,0.05821491207229612,0.5291074560361483,3.538725262292431
Ç®Ç‡ÇøÇ·ÇÃÉ`?É`?É`?,Oni,6,102.00000000000011,0.45481049562682213,3.5999999999999956,4.105263157894732,2.8947368421052593,8.0,0.6666666666666665,120.00000000000016,0,0,2.9668611347522975
Alright! ÉnÅ[ÉgÉLÉÉÉbÉ`ÉvÉäÉLÉÖÉAÅI,Oni,7,82.71186440677845,0.5540540540540541,5.502526315789554,6.3347368421053565,4.906315789473756,11.8,0.7375,177.0,0,0,3.5523060896872685
CHA-LA HEAD-CHA-LA,Oni,6,90.389610389611,0.546875,3.6308943089430623,4.837398373983703,2.902439024390222,10.266666666666666,0.2851851851851852,154.00000000000082,0,0,3.53863689524377
Dragon Soul,Oni,6,82.96296296296433,0.5709876543209876,4.056279069767378,4.853242320819034,2.9488054607508056,10.8,0.41538461538461546,162.00000000000003,0,0,3.1252837187193014
GO-GO ÇΩÇ‹Ç≤Ç¡ÇøÅI,Oni,7,87.11111111111225,0.5424657534246575,4.475409836065518,5.772251308900446,3.4162303664921008,9.0,0.45000000000000034,135.00000000000009,0,0,3.4833167929626465
LISTEN TO THE STEREO!!,Oni,7,95.59998749986603,0.6232686980609419,4.770480440168247,6.2076263971872585,3.9503077073009827,12.133333333333333,0.7557916666666666,181.8729282570018,0.005034844223856805,0.5754825177724014,3.23504476865369
My Soul\uff0cYour Beats!,Oni,8,91.44827586206841,0.6103603603603603,5.04992138364783,7.295597484276774,2.336871069182404,9.666666666666666,0.4393939393939394,144.99999999999952,0,0,3.8799084165933775
Tank!,Oni,10,96.5216790266596,0.4444444444444444,5.903337219378867,7.064290364562837,4.052383619981782,13.799999999999999,0.3365853658536587,138.00013302473263,0.0041722023479329184,0.5774067389766164,4.656470073847187
Tank!,Oni,9,96.52167902666001,0.4764705882352941,5.574765574515454,7.447623950236756,2.5190492772859616,13.799999999999999,0.2874999999999995,138.00013302473323,0.0041722023479329184,0.5774067389766165,3.9846042958895374
Touch,Oni,5,86.45962732919172,0.5955056179775281,4.290915915915958,5.560060060060114,3.3843843843844175,10.733333333333334,0.315686274509804,160.99999999999983,0,0,3.186090999037868
W-B-X ÔΩûW‚ÄêBoiled„ÄÄExtremeÔΩû,Oni,6,66.8447434001249,0.759656652360515,3.481891135940772,4.877649220606685,2.626426503403599,9.401333333333332,0.2592592592592596,127.42371592595134,0.00728571428571434,0.41699496212543896,2.4503715250413913
„Åä„Åó„Çä„Åã„Åò„ÇäËô´,oni,3,120.0,0.5257452574525745,3.1186440677966103,3.771186440677966,2.711864406779661,8.0,0.2,120.00000000000003,0,0,2.7396380406410037
Ç®Ç«ÇÈÉ|?É|ÉR??,Oni,4,87.42857142857167,0.6909722222222222,3.659380692167578,3.9513677811550028,2.9787234042553097,9.333333333333334,0.2592592592592592,140.00000000000054,0,0,2.579454034945191
ÉA?Ép?É}?ÇΩÇ¢ÇªÇ§,Oni,2,81.77777777777848,0.7696335078534031,2.4999999999999765,3.618421052631545,1.3815789473684081,9.0,0.2368421052631575,135.0000000000014,0,0,2.821668633231266
ÉA?Ép?É}?ÇÃÉ}Å[É`,Oni,3,117.42976190218894,0.775,3.724703167344216,4.380790240959876,2.8748935956299184,6.426666666666667,0.24628205128205108,192.11486712234574,0.0036439354502864063,0.40313031407253186,2.6081137323449797
„Ç±„É≠„ÉÉÔºÅ„Å®„Éû„Éº„ÉÅ,Oni,6,89.14285714285637,0.6857142857142857,4.1760683760684065,4.965811965812002,3.230769230769255,14.0,0.3181818181818183,139.99999999999892,0,0,3.135982581153252
ÉQÉQÉQÇÃãSëæòY,Oni,6,64.44444444444505,0.5128205128205128,4.111764705882315,4.588235294117604,3.5294117647058494,10.799999999999999,0.7200000000000002,108.00000000000051,0,0,2.9442714305760336
ÉhÉâÇ¶Ç‡ÇÒÇÃÇ§ÇΩ,Oni,3,105.28025995125996,0.69,3.129838435374124,3.9253826530611926,2.250552721088417,6.154999999999999,0.41033333333333327,123.10000000000082,0,0,2.619871026432927
„Éè„Éî„Éè„Éî,33,6,85.36082474226923,0.5392156862745098,3.867320261437871,4.881699346405181,2.7895424836601035,9.7,0.3233333333333332,194.00000000000142,0,0,3.0326255731946405
